openedMonth,ticketType,contactType,regionName,deskName,serviceName,symptomName,ctr
1456876800000,INC,Self-service,N.America,baseservices,Others,Service Request Creation,1
1456876800000,INC,Self-service,N.America,baseservices,Services,Configuration Issue,1
1456876800000,INC,Self-service,N.America,baseservices,Services,Network Service Disruption,1
1456876800000,INC,Self-service,N.America,baseservices,Services,Services How to,2
1456876800000,INC,Self-service,N.America,baseservices,Software,Active Directory - Account Disabled,1
1456876800000,INC,Self-service,N.America,baseservices,Software,Active Directory - Profile Issue,1
1456876800000,INC,Self-service,N.America,baseservices,Software,Active Directory - Update Information,3
1456876800000,INC,Self-service,N.America,baseservices,Software,Lotus Notes - Configuration,2
1456876800000,INC,Self-service,N.America,baseservices,Software,Lotus Notes- software issue,1
1456876800000,INC,Self-service,N.America,baseservices,Software,MS Office - All Other Issues,1
1456876800000,INC,Self-service,N.America,baseservices,Software,Novelis Specific Software - Connection,1
1456876800000,INC,Self-service,N.America,baseservices,Software,Novelis Specific Software - Data Issue,1
1456876800000,INC,Self-service,N.America,baseservices,Software,Novelis Specific Software - How To,1
1456876800000,INC,Self-service,N.America,baseservices,Software,Novelis Specific Software - Inquiry,1
1456876800000,INC,Self-service,N.America,baseservices,Software,Novelis Specific Software - Software Iss,9
1456876800000,INC,Self-service,N.America,baseservices,Software,Outlook - All Other Issues,6
1456876800000,INC,Self-service,N.America,baseservices,Software,Outlook - Profile issue,1
1456876800000,INC,Self-service,N.America,baseservices,Software,Software Request,2
1456876800000,INC,Self-service,N.America,baseservices,Software,Software Update,1
1456876800000,INC,Self-service,N.America,baseservices,Software,Windows - All Other Issues,1
1456876800000,INC,Self-service,N.America,baseservices,Software,Windows Configuration,1
1456876800000,INC,Self-service,N.America,deskside,Hardware,Hardware How to,2
1456876800000,INC,Self-service,N.America,deskside,Hardware,Mobile Devices All Other Issues,3
1456876800000,INC,Self-service,N.America,deskside,Hardware,Network Device Issue,1
1456876800000,INC,Self-service,N.America,deskside,Hardware,PC / Laptop Device Issue,14
1456876800000,INC,Self-service,N.America,deskside,Hardware,PC / Laptop How to,1
1456876800000,INC,Self-service,N.America,deskside,Hardware,PC / Laptop Peripherals,12
1456876800000,INC,Self-service,N.America,deskside,Hardware,PC / Laptop Troubleshoot,7
1456876800000,INC,Self-service,N.America,deskside,Hardware,Printer Configuration,7
1456876800000,INC,Self-service,N.America,deskside,Hardware,Printer Device Issue,5
1456876800000,INC,Self-service,N.America,deskside,Hardware,Printer Install,5
1456876800000,INC,Self-service,N.America,deskside,Hardware,Printer Troubleshoot,2
1456876800000,INC,Self-service,N.America,deskside,Hardware,Telephony Device Issue,1
1456876800000,INC,Self-service,N.America,deskside,Others,Service Request Creation,1
1456876800000,INC,Self-service,N.America,deskside,Services,Network All Other Issues,2
1456876800000,INC,Self-service,N.America,deskside,Services,Services How to,1
1456876800000,INC,Self-service,N.America,deskside,Software,Jabber - Troubleshoot,2
1456876800000,INC,Self-service,N.America,deskside,Software,Lotus Notes - Configuration,3
1456876800000,INC,Self-service,N.America,deskside,Software,MS Office - All Other Issues,5
1456876800000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Access/Permi,13
1456876800000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Configuration,2
1456876800000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Connection,2
1456876800000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Data Issue,7
1456876800000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - How To,1
1456876800000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Inquiry,1
1456876800000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Software Iss,23
1456876800000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Software Req,6
1456876800000,INC,Self-service,N.America,deskside,Software,Novelis Specific Software - Upgrade,1
1456876800000,INC,Self-service,N.America,deskside,Software,Outlook - All Other Issues,1
1456876800000,INC,Self-service,N.America,deskside,Software,Outlook - Troubleshoot,1
1456876800000,INC,Self-service,N.America,deskside,Software,Poornata,3
1456876800000,INC,Self-service,N.America,deskside,Software,Software How to,10
1456876800000,INC,Self-service,N.America,deskside,Software,Software Install,8
1456876800000,INC,Self-service,N.America,deskside,Software,Software Update,4
1456876800000,INC,Self-service,N.America,deskside,Software,Webmail - All other Issues,1
1456876800000,INC,Self-service,N.America,deskside,Software,Windows - All Other Issues,2
1456876800000,INC,Self-service,N.America,Others,Hardware,Hardware How to,1
1456876800000,INC,Self-service,N.America,Others,Hardware,Telephony Device Issue,15
1456876800000,INC,Self-service,N.America,Others,Others,Service Request Creation,3
1456876800000,INC,Self-service,N.America,Others,Services,Functional Support - Functional analysis,1
1456876800000,INC,Self-service,N.America,Others,Services,Services How to,1
1456876800000,INC,Self-service,N.America,Others,Software,AS400 - All Other Issues,2
1456876800000,INC,Self-service,N.America,Others,Software,Break Fix - Code,8
1456876800000,INC,Self-service,N.America,Others,Software,Break Fix - Mapping,2
1456876800000,INC,Self-service,N.America,Others,Software,Break Fix - Master Data,4
1456876800000,INC,Self-service,N.America,Others,Software,Functional Support - Functional analysis,20
1456876800000,INC,Self-service,N.America,Others,Software,Functional Support - New Configuration,6
1456876800000,INC,Self-service,N.America,Others,Software,Lotus Notes - Configuration,3
1456876800000,INC,Self-service,N.America,Others,Software,Lotus Notes - Database Access,3
1456876800000,INC,Self-service,N.America,Others,Software,Lotus Notes- software issue,6
1456876800000,INC,Self-service,N.America,Others,Software,Maximo,5
1456876800000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Access/Permi,17
1456876800000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Connection,4
1456876800000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Data Issue,31
1456876800000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - How To,3
1456876800000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Inquiry,3
1456876800000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Password Res,3
1456876800000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Software Iss,72
1456876800000,INC,Self-service,N.America,Others,Software,Novelis Specific Software - Software Req,2
1456876800000,INC,Self-service,N.America,Others,Software,Oracle - All Other Issues,4
1456876800000,INC,Self-service,N.America,Others,Software,Outlook - All Other Issues,1
1456876800000,INC,Self-service,N.America,Others,Software,Pending - CAB Approval,1
1456876800000,INC,Self-service,N.America,Others,Software,Pending - Response from user,3
1456876800000,INC,Self-service,N.America,Others,Software,Pending - User Confirmation,7
1456876800000,INC,Self-service,N.America,Others,Software,SAP - All other issues,12
1456876800000,INC,Self-service,N.America,Others,Software,Security - Authorization,18
1456876800000,INC,Self-service,N.America,Others,Software,Service Now - All Other Issues,6
1456876800000,INC,Self-service,N.America,Others,Software,Service Request,32
1456876800000,INC,Self-service,N.America,Others,Software,Service Request - User Training,1
1456876800000,INC,Self-service,N.America,Others,Software,Sharepoint - Access Request,2
1456876800000,INC,Self-service,N.America,Others,Software,Sharepoint - How to,11
1456876800000,INC,Self-service,N.America,Others,Software,Sharepoint - Troubleshoot,6
1456876800000,INC,Self-service,N.America,Others,Software,Software How to,2
1456876800000,INC,Self-service,N.America,Others,Software,Software Install,1
1456876800000,INC,Self-service,N.America,Others,Software,Technical Support - Technical analysis,20
1456876800000,INC,Self-service,N.America,Others,Software,Webmail - All other Issues,1
1456876800000,INC,Self-service,N.America,Others,Software,(blank),1
1456876800000,INC,Self-service,N.America,servicedesk,Hardware,Hardware How to,1
1456876800000,INC,Self-service,N.America,servicedesk,Hardware,Hardware Replacement,1
1456876800000,INC,Self-service,N.America,servicedesk,Hardware,Mobile Devices All Other Issues,5
1456876800000,INC,Self-service,N.America,servicedesk,Hardware,Mobile Devices How to,2
1456876800000,INC,Self-service,N.America,servicedesk,Hardware,Mobile Devices Replacement,2
1456876800000,INC,Self-service,N.America,servicedesk,Hardware,PC / Laptop Device Issue,1
1456876800000,INC,Self-service,N.America,servicedesk,Hardware,PC / Laptop How to,1
1456876800000,INC,Self-service,N.America,servicedesk,Hardware,PC / Laptop Peripherals,1
1456876800000,INC,Self-service,N.America,servicedesk,Hardware,Printer Configuration,2
1456876800000,INC,Self-service,N.America,servicedesk,Hardware,Printer Device Issue,3
1456876800000,INC,Self-service,N.America,servicedesk,Hardware,Telephony Device Issue,1
1456876800000,INC,Self-service,N.America,servicedesk,Others,Non IT Questions,4
1456876800000,INC,Self-service,N.America,servicedesk,Others,Service Request Creation,15
1456876800000,INC,Self-service,N.America,servicedesk,Others,Status Check,1
1456876800000,INC,Self-service,N.America,servicedesk,Others,Status Check Incident,1
1456876800000,INC,Self-service,N.America,servicedesk,Services,Services How to,1
1456876800000,INC,Self-service,N.America,servicedesk,Software,Active Directory - Account Disabled,3
1456876800000,INC,Self-service,N.America,servicedesk,Software,Active Directory - Password Reset,10
1456876800000,INC,Self-service,N.America,servicedesk,Software,Active Directory - Profile Issue,1
1456876800000,INC,Self-service,N.America,servicedesk,Software,Active Directory - Update Information,1
1456876800000,INC,Self-service,N.America,servicedesk,Software,AS400 - All Other Issues,1
1456876800000,INC,Self-service,N.America,servicedesk,Software,Citrix – All other issues,1
1456876800000,INC,Self-service,N.America,servicedesk,Software,Lotus Notes - Password Reset,1
1456876800000,INC,Self-service,N.America,servicedesk,Software,Lotus Notes- software issue,1
1456876800000,INC,Self-service,N.America,servicedesk,Software,MAAS360 - All Other Issues,2
1456876800000,INC,Self-service,N.America,servicedesk,Software,MAAS360 - Install,1
1456876800000,INC,Self-service,N.America,servicedesk,Software,MS Office - All Other Issues,1
1456876800000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Access/Permi,17
1456876800000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Data Issue,4
1456876800000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - How To,10
1456876800000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Password Res,2
1456876800000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Software Iss,31
1456876800000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Software Req,3
1456876800000,INC,Self-service,N.America,servicedesk,Software,Novelis Specific Software - Upgrade,3
1456876800000,INC,Self-service,N.America,servicedesk,Software,Oracle - Password Reset,4
1456876800000,INC,Self-service,N.America,servicedesk,Software,Outlook - All Other Issues,5
1456876800000,INC,Self-service,N.America,servicedesk,Software,Outlook - Troubleshoot,1
1456876800000,INC,Self-service,N.America,servicedesk,Software,SAP - All other issues,5
1456876800000,INC,Self-service,N.America,servicedesk,Software,SAP - Password Reset (Others),4
1456876800000,INC,Self-service,N.America,servicedesk,Software,Software How to,11
1456876800000,INC,Self-service,N.America,servicedesk,Software,Software Install,3
1456876800000,INC,Self-service,N.America,servicedesk,Software,TSW,9
1456876800000,INC,Self-service,N.America,servicedesk,Software,VPN - Add Credentials,2
1456876800000,INC,Self-service,N.America,servicedesk,Software,VPN - Troubleshoot,3
1456876800000,INC,Self-service,N.America,servicedesk,Software,Webex - All Other Issues,1
1456876800000,INC,Self-service,N.America,servicedesk,Software,Windows - All Other Issues,2
1456876800000,INC,Self-service,N.America,servicedesk,Blank,(blank),1
1456876800000,INC,Self-service,Others,servicedesk,Others,Service Request Creation,1
1456876800000,INC,Self-service,S.America,baseservices,Services,Network All Other Issues,1
1456876800000,INC,Self-service,S.America,baseservices,Software,Active Directory - Profile Issue,1
1456876800000,INC,Self-service,S.America,baseservices,Software,Active Directory - Update Information,3
1456876800000,INC,Self-service,S.America,baseservices,Software,Outlook - All Other Issues,1
1456876800000,INC,Self-service,S.America,baseservices,Software,Software Request,1
1456876800000,INC,Self-service,S.America,deskside,Hardware,Hardware Replacement,3
1456876800000,INC,Self-service,S.America,deskside,Hardware,Mobile Devices Replacement,1
1456876800000,INC,Self-service,S.America,deskside,Hardware,PC / Laptop Device Issue,5
1456876800000,INC,Self-service,S.America,deskside,Hardware,PC / Laptop Install,4
1456876800000,INC,Self-service,S.America,deskside,Hardware,PC / Laptop Peripherals,2
1456876800000,INC,Self-service,S.America,deskside,Hardware,Printer Device Issue,5
1456876800000,INC,Self-service,S.America,deskside,Hardware,Printer Replace Toner,9
1456876800000,INC,Self-service,S.America,deskside,Hardware,Projector Issue,1
1456876800000,INC,Self-service,S.America,deskside,Services,Network All Other Issues,2
1456876800000,INC,Self-service,S.America,deskside,Software,Jabber - Configuration,1
1456876800000,INC,Self-service,S.America,deskside,Software,Novelis Specific Software - Data Issue,1
1456876800000,INC,Self-service,S.America,deskside,Software,Software How to,1
1456876800000,INC,Self-service,S.America,deskside,Software,Software Install,4
1456876800000,INC,Self-service,S.America,deskside,Software,Software Request,1
1456876800000,INC,Self-service,S.America,deskside,Software,Windows - All Other Issues,4
1456876800000,INC,Self-service,S.America,deskside,Software,Windows Configuration,7
1456876800000,INC,Self-service,S.America,Others,Hardware,PC / Laptop Device Issue,2
1456876800000,INC,Self-service,S.America,Others,Hardware,Printer Configuration,1
1456876800000,INC,Self-service,S.America,Others,Hardware,Telephony Device Issue,2
1456876800000,INC,Self-service,S.America,Others,Others,Non IT Questions,3
1456876800000,INC,Self-service,S.America,Others,Others,Service Request Creation,2
1456876800000,INC,Self-service,S.America,Others,Services,Configuration Issue,1
1456876800000,INC,Self-service,S.America,Others,Services,Network All Other Issues,8
1456876800000,INC,Self-service,S.America,Others,Services,Network Configuration,2
1456876800000,INC,Self-service,S.America,Others,Services,Telecoms All Other Issues,23
1456876800000,INC,Self-service,S.America,Others,Software,Active Directory - Profile Issue,2
1456876800000,INC,Self-service,S.America,Others,Software,Active Directory - Update Information,7
1456876800000,INC,Self-service,S.America,Others,Software,Novelis Specific Software - Access/Permi,4
1456876800000,INC,Self-service,S.America,Others,Software,Novelis Specific Software - Data Issue,38
1456876800000,INC,Self-service,S.America,Others,Software,Novelis Specific Software - How To,1
1456876800000,INC,Self-service,S.America,Others,Software,Novelis Specific Software - Software Iss,19
1456876800000,INC,Self-service,S.America,Others,Software,Oracle - All Other Issues,28
1456876800000,INC,Self-service,S.America,Others,Software,Outlook - All Other Issues,1
1456876800000,INC,Self-service,S.America,Others,Software,Outlook - Configuration,1
1456876800000,INC,Self-service,S.America,Others,Software,Service Now - All Other Issues,1
1456876800000,INC,Self-service,S.America,Others,Software,Sharepoint - Access Request,1
1456876800000,INC,Self-service,S.America,Others,Software,Sharepoint - How to,1
1456876800000,INC,Self-service,S.America,Others,Software,Software How to,1
1456876800000,INC,Self-service,S.America,Others,Software,Software Request,1
1456876800000,INC,Self-service,S.America,Others,Software,Windows - All Other Issues,2
1456876800000,INC,Self-service,S.America,servicedesk,Hardware,Printer Configuration,1
1456876800000,INC,Self-service,S.America,servicedesk,Others,Service Request Creation,1
1456876800000,INC,Self-service,S.America,servicedesk,Others,Status Check Incident,1
1456876800000,INC,Self-service,S.America,servicedesk,Services,Network All Other Issues,1
1456876800000,INC,Self-service,S.America,servicedesk,Services,Network Configuration,3
1456876800000,INC,Self-service,S.America,servicedesk,Software,Active Directory - Profile Issue,1
1456876800000,INC,Self-service,S.America,servicedesk,Software,Citrix - configuration,1
1456876800000,INC,Self-service,S.America,servicedesk,Software,Novelis Specific Software - Access/Permi,3
1456876800000,INC,Self-service,S.America,servicedesk,Software,Novelis Specific Software - Data Issue,10
1456876800000,INC,Self-service,S.America,servicedesk,Software,Novelis Specific Software - How To,4
1456876800000,INC,Self-service,S.America,servicedesk,Software,Novelis Specific Software - Software Iss,6
1456876800000,INC,Self-service,S.America,servicedesk,Software,Oracle - All Other Issues,4
1456876800000,INC,Self-service,S.America,servicedesk,Software,Oracle - How to,1
1456876800000,INC,Self-service,S.America,servicedesk,Software,Outlook - Troubleshoot,1
1456876800000,INC,Self-service,S.America,servicedesk,Software,Software Install,4
1456876800000,INC,Self-service,S.America,servicedesk,Software,Software Request,2
1456876800000,INC,Self-service,S.America,servicedesk,Software,VPN - Add Credentials,2
1456876800000,INC,Self-service,S.America,servicedesk,Software,Windows Configuration,15
1456876800000,INC,Walk-in,Asia,deskside,Hardware,Hardware How to,15
1456876800000,INC,Walk-in,Asia,deskside,Hardware,Hardware Replacement,2
1456876800000,INC,Walk-in,Asia,deskside,Hardware,Mobile Devices All Other Issues,2
1456876800000,INC,Walk-in,Asia,deskside,Hardware,Mobile Devices Device Issue,1
1456876800000,INC,Walk-in,Asia,deskside,Hardware,PC / Laptop Device Issue,7
1456876800000,INC,Walk-in,Asia,deskside,Hardware,PC / Laptop Troubleshoot,5
1456876800000,INC,Walk-in,Asia,deskside,Hardware,Printer Configuration,7
1456876800000,INC,Walk-in,Asia,deskside,Hardware,Printer Device Issue,2
1456876800000,INC,Walk-in,Asia,deskside,Hardware,Printer How to,1
1456876800000,INC,Walk-in,Asia,deskside,Hardware,Printer Install,4
1456876800000,INC,Walk-in,Asia,deskside,Hardware,Printer Replace Toner,2
1456876800000,INC,Walk-in,Asia,deskside,Hardware,Printer Troubleshoot,1
1456876800000,INC,Walk-in,Asia,deskside,Hardware,Telephony Device Issue,3
1456876800000,INC,Walk-in,Asia,deskside,Services,Services How to,1
1456876800000,INC,Walk-in,Asia,deskside,Software,Active Directory - Password Reset,2
1456876800000,INC,Walk-in,Asia,deskside,Software,MAAS360 - All Other Issues,1
1456876800000,INC,Walk-in,Asia,deskside,Software,Microsoft AX Dynamic ,2
1456876800000,INC,Walk-in,Asia,deskside,Software,MS Internet Explorer - Content Blocked,7
1456876800000,INC,Walk-in,Asia,deskside,Software,Novelis Specific Software - Connection,2
1456876800000,INC,Walk-in,Asia,deskside,Software,Novelis Specific Software - Software Iss,1
1456876800000,INC,Walk-in,Asia,deskside,Software,Novelis Specific Software - Software Req,1
1456876800000,INC,Walk-in,Asia,deskside,Software,Oracle - All Other Issues,1
1456876800000,INC,Walk-in,Asia,deskside,Software,Outlook - All Other Issues,1
1456876800000,INC,Walk-in,Asia,deskside,Software,Outlook - Configuration,1
1456876800000,INC,Walk-in,Asia,deskside,Software,Outlook - Profile issue,1
1456876800000,INC,Walk-in,Asia,deskside,Software,Outlook - Troubleshoot,7
1456876800000,INC,Walk-in,Asia,deskside,Software,Software How to,4
1456876800000,INC,Walk-in,Asia,deskside,Software,Software Install,2
1456876800000,INC,Walk-in,Asia,deskside,Software,Software Update,1
1456876800000,INC,Walk-in,Asia,deskside,Software,Windows - All Other Issues,2
1456876800000,INC,Walk-in,Asia,deskside,Software,Windows Troubleshoot,1
1456876800000,INC,Walk-in,Europe,baseservices,Software,Outlook - Configuration,1
1456876800000,INC,Walk-in,Europe,deskside,Hardware,Hardware Replacement,1
1456876800000,INC,Walk-in,Europe,deskside,Hardware,Printer Troubleshoot,2
1456876800000,INC,Walk-in,Europe,deskside,Hardware,Projector Issue,1
1456876800000,INC,Walk-in,Europe,deskside,Services,Services How to,1
1456876800000,INC,Walk-in,Europe,deskside,Software,Novelis Specific Software - How To,1
1456876800000,INC,Walk-in,Europe,deskside,Software,Software Install,1
1456876800000,INC,Walk-in,Europe,deskside,Software,Windows - All Other Issues,1
1456876800000,INC,Walk-in,Europe,deskside,Software,Windows Configuration,1
1456876800000,INC,Walk-in,Europe,deskside,Software,Windows Troubleshoot,1
1456876800000,INC,Walk-in,N.America,deskside,Others,Non IT Questions,1
1456876800000,INC,Walk-in,N.America,deskside,Services,Services How to,1
1456876800000,INC,Walk-in,N.America,deskside,Software,ADFS,1
1456876800000,INC,Walk-in,N.America,deskside,Software,Novelis Specific Software - Configuration,1
1456876800000,INC,Walk-in,N.America,deskside,Software,Novelis Specific Software - Software Iss,2
1456876800000,INC,Walk-in,N.America,deskside,Software,Novelis Specific Software - User Adminis,2
1456876800000,INC,Walk-in,N.America,deskside,Software,Windows Troubleshoot,1
1456876800000,INC,Walk-in,N.America,servicedesk,Software,Active Directory - Password Reset,1
1456876800000,INC,Walk-in,S.America,deskside,Hardware,Hardware How to,6
1456876800000,INC,Walk-in,S.America,deskside,Hardware,Hardware Replacement,11
1456876800000,INC,Walk-in,S.America,deskside,Hardware,Network Device Issue,3
1456876800000,INC,Walk-in,S.America,deskside,Hardware,PC / Laptop Device Issue,4
1456876800000,INC,Walk-in,S.America,deskside,Hardware,PC / Laptop How to,4
1456876800000,INC,Walk-in,S.America,deskside,Hardware,PC / Laptop Install,4
1456876800000,INC,Walk-in,S.America,deskside,Hardware,PC / Laptop Peripherals,3
1456876800000,INC,Walk-in,S.America,deskside,Hardware,PC / Laptop Troubleshoot,20
1456876800000,INC,Walk-in,S.America,deskside,Hardware,Printer Configuration,4
1456876800000,INC,Walk-in,S.America,deskside,Hardware,Printer How to,1
1456876800000,INC,Walk-in,S.America,deskside,Hardware,Printer Install,1
1456876800000,INC,Walk-in,S.America,deskside,Hardware,Printer Replace Toner,7
1456876800000,INC,Walk-in,S.America,deskside,Others,Status Check,2
1456876800000,INC,Walk-in,S.America,deskside,Services,Network All Other Issues,4
1456876800000,INC,Walk-in,S.America,deskside,Services,Network Configuration,1
1456876800000,INC,Walk-in,S.America,deskside,Services,Services How to,55
1456876800000,INC,Walk-in,S.America,deskside,Software,MS Office - Configuration,1
1456876800000,INC,Walk-in,S.America,deskside,Software,MS Office - Install / Reinstall,1
1456876800000,INC,Walk-in,S.America,deskside,Software,Novelis Specific Software - Configuration,3
1456876800000,INC,Walk-in,S.America,deskside,Software,Novelis Specific Software - Data Issue,1
1456876800000,INC,Walk-in,S.America,deskside,Software,Novelis Specific Software - How To,7
1456876800000,INC,Walk-in,S.America,deskside,Software,Novelis Specific Software - Software Iss,3
1456876800000,INC,Walk-in,S.America,deskside,Software,Outlook - Configuration,2
1456876800000,INC,Walk-in,S.America,deskside,Software,Outlook - Troubleshoot,1
1456876800000,INC,Walk-in,S.America,deskside,Software,Software Install,1
1456876800000,INC,Walk-in,S.America,deskside,Software,Software Request,3
1456876800000,INC,Walk-in,S.America,deskside,Software,Windows Configuration,3
1456876800000,INC,Walk-in,S.America,Others,Services,Telecoms All Other Issues,2
1456876800000,INC,Walk-in,S.America,Others,Software,Active Directory - Password Reset,1
1456876800000,INC,Walk-in,S.America,Others,Software,Citrix - configuration,1
1456876800000,INC,Walk-in,S.America,Others,Software,Novelis Specific Software - Access/Permi,20
1456876800000,INC,Walk-in,S.America,Others,Software,Novelis Specific Software - Password Res,3
1456876800000,INC,Walk-in,S.America,Others,Software,Novelis Specific Software - Software Iss,2
1456876800000,INC,Walk-in,S.America,Others,Software,VPN - Add Credentials,10
1456876800000,INC,Walk-in,S.America,Others,Software,VPN - Configuration,1
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Active Directory User Account Request,13
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Add User to Active Directory,6
1456876800000,TASK,Phone,Asia,baseservices,Catalog,ADM Account Request,2
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Contractor Information Update,2
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Employee and Contractor Off Boarding,24
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Lotus Notes Administration,2
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Lotus Notes ID+PWD,12
1456876800000,TASK,Phone,Asia,baseservices,Catalog,New eMail Account,22
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Notes ID Recertification,1
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Office 365 Distribution List Changes,44
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Office 365 Mail User Changes,4
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Office 365 Mail User rename,1
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Office 365 Shared Mailbox Changes,2
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Shared Folder: Creation and Access Request ,1
1456876800000,TASK,Phone,Asia,baseservices,Catalog,SMTP Relay White Listing,14
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Software Application Package Creation,4
1456876800000,TASK,Phone,Asia,baseservices,Catalog,Software Installation Request,45
1456876800000,TASK,Phone,Asia,baseservices,Catalog,VPN Access Request New,9
1456876800000,TASK,Phone,Asia,deskside,Catalog,Application Access Management,1
1456876800000,TASK,Phone,Asia,deskside,Catalog,Desktop,2
1456876800000,TASK,Phone,Asia,deskside,Catalog,Desktop for Order Guides,3
1456876800000,TASK,Phone,Asia,deskside,Catalog,Desktop Phone,7
1456876800000,TASK,Phone,Asia,deskside,Catalog,Employee and Contractor Off Boarding,12
1456876800000,TASK,Phone,Asia,deskside,Catalog,Laptop / Tablet,4
1456876800000,TASK,Phone,Asia,deskside,Catalog,Laptop / Tablet for Order Guides,5
1456876800000,TASK,Phone,Asia,deskside,Catalog,Peripherals,4
1456876800000,TASK,Phone,Asia,Others,Catalog,Application Access Management,5
1456876800000,TASK,Phone,Asia,Others,Catalog,Peripherals,1
1456876800000,TASK,Phone,Asia,Others,Catalog,Shared Folder: Creation and Access Request ,5
1456876800000,TASK,Phone,Asia,Others,Catalog,Software Application Package Creation,3
1456876800000,TASK,Phone,Asia,Others,Catalog,Software Installation Request,2
1456876800000,TASK,Phone,Asia,Others,Catalog,Webfilter,1
1456876800000,TASK,Phone,Asia,servicedesk,Catalog,Access Request for Email on Mobile Device,22
1456876800000,TASK,Phone,Asia,servicedesk,Catalog,Desktop,1
1456876800000,TASK,Phone,Asia,servicedesk,Catalog,Laptop / Tablet,2
1456876800000,TASK,Phone,Asia,servicedesk,Catalog,Peripherals,1
1456876800000,TASK,Phone,Asia,servicedesk,Catalog,Software Installation Request,6
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Active Directory (Currently in Access Management),1
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Active Directory Computer Request,3
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Active Directory Group Request,1
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Active Directory Server Request,1
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Active Directory User Account Request,4
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Add User to Active Directory,8
1456876800000,TASK,Phone,Europe,baseservices,Catalog,ADM Account Request,4
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Contractor Information Update,15
1456876800000,TASK,Phone,Europe,baseservices,Catalog,DNS Request Form for Core Services,1
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Employee and Contractor Off Boarding,118
1456876800000,TASK,Phone,Europe,baseservices,Catalog,File Share: Access,5
1456876800000,TASK,Phone,Europe,baseservices,Catalog,File Share: Create,1
1456876800000,TASK,Phone,Europe,baseservices,Catalog,IT Exception Process,5
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Lotus Notes Administration,1
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Lotus Notes ID+PWD,24
1456876800000,TASK,Phone,Europe,baseservices,Catalog,New eMail Account,32
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Office 365 Distribution List Changes,9
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Office 365 Mail User Changes,3
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Office 365 Resource Changes,1
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Office 365 Shared Mailbox Changes,16
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Shared Folder: Creation and Access Request ,69
1456876800000,TASK,Phone,Europe,baseservices,Catalog,SMTP Relay White Listing,12
1456876800000,TASK,Phone,Europe,baseservices,Catalog,Software Installation Request,88
1456876800000,TASK,Phone,Europe,baseservices,Catalog,VPN Access Request New,14
1456876800000,TASK,Phone,Europe,deskside,Catalog,Access Request for Email on Mobile Device,1
1456876800000,TASK,Phone,Europe,deskside,Catalog,Active Directory User Account Request,1
1456876800000,TASK,Phone,Europe,deskside,Catalog,Asset Reclamation,11
1456876800000,TASK,Phone,Europe,deskside,Catalog,Desktop,38
1456876800000,TASK,Phone,Europe,deskside,Catalog,Desktop for Order Guides,1
